Crop,Soil_N,Soil_P,Soil_K,Soil_pH,Rainfall,Temperature,soil_moisture,Yield_tph,X1003,X1013,X1023,X1033,X1044,X1054,X1064,X1074,X1084,X1094,X1175,X1185,X1195,X1205,X1215,X1225,X1235,X1245,X1255,X1266,X1276,X1286,X1296,X1306,X1316,X1518,X1528,X1538,X1548,X1558,X1568,X1578,X1588,X1599,X1609,X1619,X1629,X1639,X1649,X1659,X1669,X1679,X1689,X1699,X1710,X1720,X1730,X1740,X1750,X1760,X2063,X2073,X2083,X2093,X2103,X2113,X2123,X2133,X2143,X2153,X2163,X2174,X2184,X2194,X2204,X2214,X2224,X2234,X2244,X2254,X2264,X2274,X2285,X2295,X2305,X2315,X2325,X2335,X2345,X437,X447,X457,X468,X478,X488,X498,X508,X518,X529,X539,X549,X559,X569,X579,X590,X600,X610,X620,X630,X641,X651,X661,X671,X681,X691,X702,X712,X722,X732,X742,X752,X763,X773,X783,X793,X803,X813,X824,X834,X844,X854,X864,X875,X885,X895,X905,X912,X915,X923,X983,X993
soybean,48.238299453044704,96.28694901042324,141.7739686600314,5.871110809149015,131.6676093537603,31.56895427962868,48.28955329041042,2.057283418524065,37.36378075,38.36134642,39.64853504,41.08375928,42.53789678,43.80196222,43.75774617,43.39038908,40.749744,36.88628659,36.84614066,38.90440115,40.61370744,42.60022323,45.55131815,48.57054299,49.75523514,49.4600161,47.44205104,46.45009104,46.6804916,47.74697145,44.68851915,39.58563567,32.27506906,42.1757768,46.10849757,48.77239108,50.59166476,50.24652811,49.70157288,49.33724271,49.82431914,50.80605159,52.09795371,53.48417305,53.52382635,53.28238301,53.22314108,53.93583817,53.74553331,53.28284842,51.76669474,50.82501268,49.75753763,48.6842149,46.81705442,44.82186177,42.31478626,38.42218145,36.92526284,41.72933001,45.75209937,48.38328619,49.50297699,49.88242726,50.74325162,50.76221061,49.19661595,46.20601476,44.30922987,44.63909192,44.31228269,43.58728235,43.24954838,44.63551948,45.89569121,45.05546845,43.35027278,41.49062228,41.02407597,39.77767525,37.89322392,36.70495362,35.10653238,34.88241797,32.60432528,30.88805092,29.47016925,22.33561813,20.65144849,19.55616518,19.71886164,19.9034591,20.11205141,20.19143898,20.28621375,20.52921528,20.65324838,21.1418407,21.64761895,21.86219125,21.73187021,21.89716902,21.83968241,22.18482912,22.11859498,22.4162064,22.57472064,22.84230764,22.87383105,23.36886671,23.95840358,24.63381741,24.86504189,24.58289117,23.53570225,24.30204366,26.07724555,28.48772327,29.90426051,30.47337488,31.55605029,31.6322403,31.75748608,30.37182264,29.15690495,29.15215114,31.56104881,34.45229585,36.74282414,38.24551961,38.72526055,37.28264931,33.36562746,31.96963731,29.90994875,30.11322278,28.28670652,32.3738397,35.77331961
cotton,59.817843974400574,102.49193506792662,139.22738055476862,5.772738182478263,117.18394551674643,32.61758756669038,36.11918837657555,2.263079297636577,33.7189696,34.92214988,36.43500045,37.67105901,38.34097367,38.60128877,38.51426966,38.49010017,36.31750465,32.32996158,32.84147971,34.55158587,36.16912352,37.96634125,40.62639543,43.67222973,45.07917619,44.74975711,42.70822118,41.85557822,42.44539032,43.48467061,40.68479469,36.02635885,29.24321919,39.69962806,43.26841843,45.38393036,46.77491885,46.65011796,45.98003594,45.52206744,46.22196793,47.02179747,48.2263533,49.58499185,49.83772368,49.70291063,49.37312834,49.75088977,49.45273507,49.06188319,48.21379215,47.73182435,46.54949004,45.35470481,43.52851535,41.9487166,39.62978155,35.70454833,33.01466682,37.50915634,41.28651557,43.75292333,44.89863174,44.44621407,44.49673987,44.92465723,45.12433202,43.20795618,40.68570065,40.22380461,40.0005413,39.30114016,38.48139535,39.62400159,40.92702123,41.34545197,39.75008174,38.03800904,36.92496512,36.02531251,34.42886801,33.64868986,32.62310157,32.67013202,30.30105909,26.50928492,23.30866456,21.66761727,19.86886986,18.88471898,18.86008934,18.96516702,19.11626488,19.02452278,19.02320431,19.15465025,19.24279655,19.66548096,20.08720237,20.21091779,19.94691198,19.97089756,19.8135272,20.21799145,20.22074793,20.51809464,20.56836897,20.75448612,20.7858171,21.23815981,21.65579409,22.16337654,22.30722177,21.90430927,20.8234667,21.29951339,22.94113766,25.03275641,26.4230961,26.8491816,27.88864092,27.76409885,27.90484942,26.6423277,25.73039512,25.64038366,27.7473745,30.2309768,32.24029442,33.54293911,33.97576241,32.83758373,29.55673632,28.77366417,27.2719723,27.54827591,26.08122593,28.56859941,31.67759199
soybean,55.691031417688855,105.6761321847185,130.7528036893022,5.69234811317477,118.36857421063524,34.09127925152102,44.80896527824861,2.165362445391087,31.7256777,33.2083189,34.41194795,35.46878037,36.35435713,37.02958934,37.25967058,37.15090313,35.06256154,31.111184,31.69916079,33.1890273,34.48804031,36.06284149,38.65165519,41.44258251,42.98736041,42.77093146,40.69192004,39.71581167,40.17841043,41.21852686,38.51273277,33.77914113,27.41574444,37.68771781,40.79835486,43.07949241,44.73362846,44.42592408,43.44424879,43.00696171,43.49782801,44.40913155,45.47792755,47.07628142,47.26751956,46.97344888,46.59260882,47.16754217,47.09253815,46.54634716,45.71162494,44.93659723,43.50528253,41.97765728,40.13292872,38.52206851,36.3466933,32.87465624,30.9434238,35.28702635,39.35007574,42.37703012,43.44432226,43.73596834,44.27819725,44.82212004,44.425039,42.4209461,40.0220044,39.22679358,38.38253772,37.76357926,37.63954218,38.67589041,39.55437858,38.43354965,36.7782762,35.16128505,34.81445891,34.50652623,33.62805106,33.4167343,32.35982835,32.00336178,29.79805891,27.9061755,26.12841871,21.11308093,19.38955934,18.41447158,18.58061369,18.6368411,18.68419319,18.68132317,18.64338792,18.78737139,18.84353386,19.24850429,19.71364247,19.8141421,19.5403128,19.46593999,19.20677098,19.47581791,19.34751296,19.62141008,19.6419343,19.93659555,19.95667323,20.38275549,20.74929947,21.28238161,21.39730155,21.18681771,20.2381623,20.85050554,22.35155359,24.53712158,25.81297634,26.28921441,27.16252581,27.27193967,27.48606056,26.29611558,25.17730323,24.85183954,26.77932008,29.35479859,31.51877779,32.89854092,33.22000849,32.17711438,28.72058224,26.81970721,25.21014417,24.338416,23.15336215,27.05102726,29.91319954
soybean,59.04765359327708,106.44456510395392,150.85263876721348,5.71175413685876,139.3678696383429,32.69891433529601,40.54107794896221,3.57806852799047,37.35350821,38.43850124,39.92778969,41.22700017,42.37360087,43.31847604,43.42876002,43.07209147,40.56364095,36.48498587,35.19561946,37.38247977,39.2645298,41.19581178,43.79841048,46.75935714,48.4937305,48.40196132,46.31594852,45.0249227,45.39790686,46.11771,43.19551619,37.94398003,30.919886,37.76509711,41.38250888,43.97086344,45.81167555,45.54527205,45.1970689,45.36004181,46.39584525,47.39889117,48.383789,49.58486407,49.82486152,49.9060243,49.71796727,50.20151435,49.37421882,49.08555618,48.20818555,47.85573552,46.58147723,45.06096204,43.28539907,41.52423224,39.22290951,35.11687161,29.80067617,33.92041715,37.75965412,40.32428638,41.51467698,42.06660138,43.03120382,43.77079138,43.15366286,41.55416159,39.90687429,39.48362694,38.61728151,37.58132061,37.59495272,38.83898973,39.71476069,38.953182,37.28165276,35.66059809,34.86142347,34.4347109,33.44573935,32.68728593,31.2451186,30.67676071,28.68624503,25.29296795,22.39310564,21.30446182,19.47089581,18.35358008,18.55069451,18.67679498,18.70661938,18.60512548,18.6631783,19.08678328,19.40647554,20.07410856,20.70917411,20.96114501,20.69494031,20.68734759,20.42104411,20.70757764,20.49365497,20.75122658,20.76607497,21.02284946,20.83239973,21.15384496,21.46075565,22.38453895,22.62548089,23.24052715,22.68805989,23.94715219,25.92917173,29.34134723,31.68729431,31.97528209,32.7555002,32.72825307,33.45365368,32.49789487,30.93373883,30.28821415,31.66321163,34.83054522,37.6361186,39.50162183,39.98433929,39.4872172,35.49752163,33.70168063,30.51302741,30.73623368,29.14129648,32.09214931,35.43891396
cotton,58.7020903161816,96.80701239438147,142.03233736546406,5.940196798793287,134.16573788091085,33.09751608404366,56.00167088383939,2.708243366405888,34.92823859,36.330745,37.72260844,38.90460207,39.68299225,40.06436801,40.19653116,40.26164277,37.91326993,33.3267044,33.56453098,35.59631371,37.2801217,38.96493474,41.59175564,44.54731378,46.07860519,46.00077894,43.97940165,43.16385296,43.49058559,44.20855463,40.84742027,35.75094383,28.82327968,39.85257591,43.42900288,45.74770712,47.50583951,47.10905385,46.36170805,45.96265024,47.01763983,48.15434692,49.53655205,50.6733072,50.48178946,49.83362341,49.54387062,50.06300594,49.93250455,49.31180944,48.5354444,48.32019957,47.27139662,45.96869334,43.60423965,41.78185913,38.76199145,34.66610652,33.37444428,37.81363007,41.20197296,43.14203947,44.04786498,44.40180031,45.46783683,46.33736104,46.1341452,44.31109037,42.62384825,41.5851603,40.55659745,39.64428909,39.93625743,41.45882136,42.27135879,41.31511159,39.72370924,38.21618654,38.06350863,37.06708809,35.29287785,34.69865268,34.11932749,34.10254886,31.21815342,29.20750619,28.13934438,20.91288891,19.48807078,18.57849071,18.69592723,18.78442727,18.88291324,18.87009628,18.91588231,19.07678722,19.15620539,19.63844056,20.14028707,20.26188336,19.9979203,20.02986483,19.99752061,20.4109675,20.37800959,20.66525264,20.79328641,21.16325736,21.27100961,21.85361524,22.35868132,22.92411445,23.06192171,22.64925538,21.54253472,22.09008961,23.80478266,26.03517231,27.43362787,28.00026155,29.15969379,29.17458014,29.25739798,27.87637276,26.82366694,26.7355644,28.95201981,31.6865931,33.94223214,35.56555792,35.96899804,34.64815822,30.89243246,28.96088587,27.73342289,27.45828913,26.68969334,29.27657762,32.874371
cotton,53.66464937101431,100.6041004634477,145.97294011433024,5.848047324724504,126.75588948642636,29.089670231269835,50.16112112573236,2.551852206257372,33.726755,34.45657893,35.54684942,36.94176191,37.83393012,38.41796385,38.23438548,38.17368204,36.00989388,32.06816013,31.98561827,33.75901389,35.61002962,37.25743978,39.72877914,42.03056684,43.49632562,43.09236385,41.3383894,40.44832802,41.15927636,42.48165732,39.79941326,35.26990304,28.23903641,33.60019824,36.69496291,38.83953405,40.6363263,41.00772256,40.67937039,40.42112089,41.15067659,42.42854717,43.46258345,44.81749076,45.29637865,45.63281132,45.5515323,46.46741868,46.8362161,46.43030528,44.42623483,43.25639715,41.74151257,40.42927139,38.18173498,36.48156585,34.54095059,31.30235789,25.41931435,28.319737,30.31360749,31.37038124,31.42957795,31.42646578,32.34136083,33.60765153,34.19714025,32.86984384,31.31026694,31.04611304,30.94818167,30.78960735,30.36595903,31.424866,32.04845927,31.01218546,28.77487047,26.77985921,26.09850736,25.28166579,23.68445622,22.66067477,21.47718668,21.73432868,20.67749546,19.41035081,18.073622,20.49137629,19.01014351,17.89556738,18.00923645,18.07064422,18.15064512,18.20704615,18.25182351,18.40921555,18.5387461,18.99775576,19.49722626,19.59129822,19.32464843,19.29649095,19.1511836,19.40520285,19.27202333,19.57314621,19.75719426,20.05619486,20.05650865,20.37168141,20.60533217,21.06504553,21.47669558,21.68364062,21.09857986,21.79044358,23.47413724,25.7388715,27.20956066,27.71020004,28.67932353,28.72489482,28.91563727,27.69279658,26.63523634,26.42168685,28.43136627,31.02501394,33.15174416,34.57785535,34.87157895,33.83747775,30.13924807,27.70030923,26.01588025,25.05837573,24.49085023,28.70037656,31.98208943
soybean,59.04218438516598,100.2038691438172,145.48552632930725,5.702071034586899,120.0887326442434,33.226781687115725,46.082477970150855,3.090452942879497,32.36729946,33.34949725,34.52603191,35.9184203,36.98743359,37.46235398,37.38006092,37.09081258,34.89593146,30.93674992,30.74734093,32.13066528,33.46205629,35.61282903,38.55971018,41.49155666,42.41665571,42.02149548,40.06038939,39.49533033,40.31697547,41.32442914,38.69680572,34.02862458,27.76548705,34.6917681,38.09233565,40.4051887,42.70723413,42.67095812,42.46579646,42.0572035,42.69411918,43.59256653,44.68169186,46.13102425,46.48667697,46.53491034,46.45822379,46.77905845,46.91785552,46.22469439,45.30157425,44.28374006,43.21548694,41.72533851,39.70445359,38.01654104,35.87879534,32.3916537,27.79842728,31.26955382,34.30332598,35.89689331,36.43178121,35.46710067,35.63893498,36.70107442,37.78243669,37.27331012,35.76172875,35.38701629,34.84360882,33.88510042,33.59230181,34.57755128,35.57281426,34.6645937,32.43146806,30.75250794,30.20137018,29.01031916,26.91408525,26.25358623,25.93979295,26.01757147,23.43704128,21.61451966,20.78106329,21.13204262,19.35899243,18.52412723,18.76529055,18.86325527,18.99622074,19.02428532,19.06520506,19.22935703,19.32951782,19.79398333,20.27480265,20.31082363,19.97668003,19.93641403,19.70637646,20.05768621,19.97680831,20.30430606,20.32307836,20.52820686,20.52275441,21.04166787,21.54012109,22.2275047,22.37994808,22.19290652,21.17332495,21.73343676,23.31483618,25.65451396,27.08576418,27.51962652,28.41085892,28.47983248,28.66995849,27.32400062,26.11355842,25.82744678,27.85388143,30.54830749,32.6875071,34.11863563,34.35750091,33.389539,29.57365211,27.84627679,26.06488907,25.81386826,24.67251106,27.92881093,31.01647027
winter_wheat,62.88898876376864,200.0,189.97878066027505,5.767745495946868,146.46821377865962,29.889257878629287,51.43782105523383,5.03340329430706,28.71492528,30.01847043,31.54744125,32.80512867,33.07714722,32.83133417,32.74782174,32.90042178,30.97215332,26.81612683,24.35734047,25.55048646,26.93744632,28.43312258,30.47416453,32.61834579,33.96093191,33.70133756,32.2205333,31.50674187,31.9955625,32.53026618,29.95608365,26.06812977,20.78156099,20.27583545,22.35808607,23.86174176,25.72535535,26.53426983,26.73371588,26.50959372,26.74268624,27.81031653,28.8596952,29.95443598,30.12696103,30.18492886,30.05359525,30.53733836,30.34802476,29.92400622,29.13236464,28.64847094,27.7960328,26.68913284,25.35334311,24.26737484,22.56329042,19.95139085,13.10589522,15.2911372,17.10136072,17.86211963,17.95892299,18.38341266,19.63724616,20.57248787,20.52185225,19.64169758,19.07523325,19.52568014,19.82524448,19.75060904,19.77147148,20.40299613,20.84733663,19.94899284,18.29695921,17.37458819,17.21594416,16.27726497,14.5181491,13.80343077,13.63691093,14.03249009,12.73221189,11.24725449,9.78517345,18.20858536,16.29525105,15.37264794,15.36256571,15.13660738,14.97624801,14.72594665,14.63035976,14.8419087,15.03171723,15.61487983,15.94294256,16.02859144,15.58165993,15.31069216,14.85796082,14.87605725,14.64229598,14.64845702,14.44639358,14.32336992,14.09489632,13.98676956,13.92686821,14.09930671,14.76939504,15.94056086,16.76058649,18.960231,21.48878545,24.05054347,25.66011901,26.3390992,27.46484198,27.38823557,27.40077384,26.04244832,25.04184062,25.0790548,27.07899868,29.39140098,31.12439388,32.2976304,32.43185337,31.03365444,27.61646542,26.9891691,25.49131001,25.84142569,24.37451371,24.20333343,27.12980035
cotton,87.38214760297971,200.0,398.6425891788249,6.308577257606602,155.48095427437335,29.96118115952228,50.53629102180479,10.995332001333797,51.02924716,52.93691169,55.17857366,57.0473431,58.64889781,60.11029792,60.21715384,59.77795345,55.41790795,48.26382592,32.73192234,35.22709558,37.12315433,39.5838655,42.68620515,46.16852229,48.33812046,48.67911922,46.39774709,45.11315518,44.83000376,45.21418576,41.09664865,34.84582983,26.86645463,10.91805004,12.83543875,14.460097,15.97180433,17.0432142,17.58194115,18.14864811,18.98504943,20.22497757,21.24131952,22.31478824,22.77410788,23.15775844,23.21949918,23.52597428,23.38466174,22.90009016,22.14734965,21.52168181,20.72018194,19.80865174,18.47125155,17.21185082,15.62629888,13.64246343,2.900609027,3.873037792,5.066225326,6.171029402,6.865107755,6.802610205,6.81887673,7.003973552,7.543692407,7.797500174,7.811064066,7.822784824,7.73164007,7.554951097,7.787664168,8.381139604,8.717392647,8.555427216,7.944943284,7.219841117,6.868359892,6.350337336,5.795884187,5.184855551,4.944065451,4.693170523,4.304587207,2.80416013,2.80416013,16.67768714,14.71099808,13.59637278,13.28628439,12.95079205,12.55473539,12.14532103,12.03646219,12.35753051,12.90271016,13.69352381,14.16429387,13.9133246,12.90386038,11.92936263,10.92474669,10.40376873,9.754442033,9.374750729,8.906996286,8.478781467,7.952282743,7.491970994,7.05777968,7.026504023,7.892970192,12.34913464,18.32207521,28.80516493,39.79626931,50.05182381,56.0465634,58.47667806,60.48251946,60.83934469,60.50243843,56.85372339,53.26767549,51.9583118,55.59776764,60.99468534,65.16639134,67.6561645,67.82946301,64.95756725,56.78496693,50.47343163,45.92823141,44.93383557,44.97782186,41.97991436,47.35981532
soybean,92.60506891225768,200.0,400.0,6.44156633933221,188.77795071152536,29.3250241904578,56.70988773595376,12.515277229598867,48.86719668,51.23142913,53.53830298,55.86478767,57.68631859,58.7401997,58.86294073,58.36564376,54.54035685,47.48256968,31.19350784,33.12200199,34.38984777,36.42715184,39.3578262,42.84144106,44.65649912,44.96470485,42.95219071,41.85243828,41.80418141,42.09120827,38.23571292,32.13458251,24.76857252,10.13324629,12.2885468,14.0497304,15.54007493,16.14652077,16.80462753,17.56424982,18.36588462,18.96677804,19.6395439,20.67063069,21.49250988,22.1003936,22.49210723,22.77515212,22.53132141,22.02605433,21.17504556,20.35593347,19.39464199,18.53724476,17.46479094,16.20216804,14.56835974,12.48935114,4.058721569,5.102506086,6.099938155,6.425335529,6.394844969,6.24196053,6.640388113,7.551589835,8.216122808,7.968478396,7.189467622,7.071487456,7.496676129,7.580323718,7.476871482,7.974221789,8.486364057,8.3682276,7.597237544,6.483782045,5.639459858,5.17479866,5.289608369,5.3013329,4.742348389,4.220751636,3.707637839,2.451847265,2.451847265,16.18129219,13.94086941,13.20870936,12.9730137,12.61398501,12.15586575,11.67202656,11.52529514,11.74023371,12.22953399,12.84881005,13.12557919,12.77856886,11.78516824,10.93357161,9.91904824,9.524450112,8.865972991,8.521864926,7.997238704,7.663581758,7.187967396,6.860418945,6.467189224,6.450568897,6.912388849,10.11205825,14.75791989,24.07178422,34.97127715,45.69607811,52.37101588,55.59744862,57.96011916,58.7554219,58.43387633,54.90430574,51.47762694,50.30129501,54.03322872,59.18113139,63.13298391,65.50480768,65.57673673,62.60084751,54.34261154,47.93378541,43.75498456,42.78144432,42.86801338,40.24486853,45.6448433
soybean,102.49526703422023,200.0,372.1161609558143,6.389726837958144,197.0965486697827,28.130949794841623,55.59474915215587,13.176838070969891,50.3309938,52.63285669,55.07417677,57.74234548,59.7593768,60.39178261,60.04649402,58.68473583,54.7319806,47.60038978,32.63576249,34.68442743,36.24142439,38.524354,41.86327645,45.3573802,47.11029075,47.00152749,44.80156708,43.53047726,43.539267,44.08863121,40.21663663,34.0414445,26.11546137,11.93588518,14.37804084,16.5509824,18.1832389,18.85709772,19.21949597,19.72987562,20.49138839,21.50340621,22.60942739,23.81388235,24.26298868,24.36152371,24.6676915,25.26614684,25.4876916,24.89274616,24.13160133,23.46295131,22.60274574,21.55822681,19.97071002,18.43708226,16.61500244,14.63718174,4.184849618,5.418557398,6.446471636,7.34188131,8.125043237,8.382132055,8.935801355,9.262434589,9.713464401,9.156064971,8.723466111,8.931085196,9.51789235,9.678949335,9.760928449,9.872536424,10.17018133,10.22611147,9.958454597,9.142974258,8.275441475,7.504155826,7.03276549,6.511685793,6.098132949,6.54677298,6.907627877,6.144375683,5.389039699,15.87255869,14.16679218,13.00165696,12.76664173,12.40380757,11.93876659,11.42614735,11.187626,11.35693277,11.64752632,12.17201888,12.49135174,12.12127915,11.17149744,10.26556266,9.474311935,9.14085286,8.517657077,8.036303396,7.535624731,7.2312664,6.935798757,6.588285736,6.328500221,6.262368207,6.774789132,9.699949472,14.26513715,23.84246523,35.47273041,46.67706004,54.08812658,57.78451038,60.54364941,61.11159372,60.56451217,56.73111845,53.19463801,52.08516785,56.14830686,61.54075942,65.68349243,68.03564103,68.09020315,64.71785314,56.43441137,49.38105136,45.04891285,43.22109031,43.60719872,41.68069393,47.22793054
soybean,87.39962343844573,200.0,317.0997170030819,6.255104717103489,173.4299834269663,29.355202030822657,52.43557054589768,11.324847527643414,44.3976157,46.48158189,48.4381627,50.21670755,51.5165943,52.31188043,52.29519859,51.53643845,47.84700746,41.80624511,30.1604468,32.0314035,33.67466306,35.60154526,38.54612552,41.77646287,43.42507709,43.32724099,41.31923536,40.41722986,40.55540656,40.81956872,37.33164895,31.61552238,24.55949438,12.38644454,14.23253518,15.81036097,17.61160314,18.84445172,19.53742529,19.83307463,20.58138753,21.64156877,22.6383736,23.71603148,24.14840207,24.49091896,24.46396886,24.71537758,24.63914308,24.50367849,23.9250079,23.29376873,22.31598311,21.3242703,20.08884019,18.72930049,17.11942986,14.89713417,4.401515723,5.686657608,6.756570077,7.995390033,8.73255447,8.717215376,8.79737437,8.897198351,9.32246252,9.528660151,9.361431659,9.58766911,9.612163066,9.678552343,9.889884616,10.15624177,10.2728565,9.984270563,9.502605184,9.040122376,8.610897094,8.148491345,7.578732061,6.979505812,6.271698236,6.101609249,5.655694609,4.680745918,3.336112135,15.7016522,14.32770831,13.22596309,12.97256041,12.72439155,12.30679144,11.91218441,11.79400664,11.97043451,12.31429669,12.74497929,13.06266584,12.76026212,11.8874248,11.02431153,10.20783035,9.937144587,9.407024456,9.114867387,8.612263893,8.277008165,7.863746866,7.618109453,7.386111716,7.391785854,7.965040348,10.60382592,14.36527758,21.89785828,30.63456491,38.86147619,43.91789572,46.24165999,48.18564211,48.53266876,48.18874883,45.39503131,42.77736708,41.93391242,44.96529362,49.39346286,52.84758582,54.82340304,54.80362364,52.27587128,45.78742647,41.03361712,37.86485877,37.24120168,36.82397318,36.48249785,41.50376987
